veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,_OBSTAT_
0.92,0.271047228,0,0,0,HBACK,3,F,F,4,01101    0    0    0
0.28,0.273785079,0,0,0,HBACK,4,F,C,3,01101    0    0    0
1.34,0.273785079,0,0,0,SEDAN,3,F,A,4,01101    0    0    0
1.29,0.030116359,0,0,0,MIBUS,4,F,A,2,01101    0    0    0
2.74,0.27652293,0,0,0,STNWG,1,M,A,5,01101    0    0    0
0.9,0.273785079,0,0,0,TRUCK,4,M,C,5,01101    0    0    0
0.71,0.273785079,0,0,0,SEDAN,4,F,C,4,01101    0    0    0
1.16,0.999315537,0,0,0,STNWG,4,F,C,4,01101    0    0    0
1.43,0.27652293,0,0,0,SEDAN,2,M,E,4,01101    0    0    0
1.73,0.273785079,0,0,0,SEDAN,2,F,C,4,01101    0    0    0
1.24,0.27652293,0,0,0,HBACK,3,F,B,4,01101    0    0    0
1.36,0.273785079,0,0,0,SEDAN,2,F,B,6,01101    0    0    0
1.28,0.27652293,0,0,0,TRUCK,4,M,A,3,01101    0    0    0
1.98,0.725530459,0,0,0,SEDAN,2,M,C,6,01101    0    0    0
1.67,0.391512663,0,0,0,SEDAN,3,M,A,2,01101    0    0    0
1.58,0.27652293,0,0,0,SEDAN,2,F,D,6,01101    0    0    0
0.76,0.273785079,0,0,0,STNWG,4,M,C,4,01101    0    0    0
4.48,0.27652293,0,0,0,STNWG,1,F,D,5,01101    0    0    0
2.06,0.27652293,0,0,0,STNWG,3,M,A,5,01101    0    0    0
0.7,0.098562628,1,1,22216.08991,PANVN,4,M,C,5,01101    0    0    0
1.55,0.27652293,0,0,0,SEDAN,2,F,D,5,01101    0    0    0
1.47,0.306639288,0,0,0,SEDAN,2,F,E,1,01101    0    0    0
1.59,0.271047228,0,0,0,SEDAN,2,F,D,4,01101    0    0    0
3.04,0.20807666,0,0,0,STNWG,3,M,D,4,01101    0    0    0
1.02,0.271047228,1,1,2289.149994,SEDAN,3,F,A,3,01101    0    0    0
0.71,0.271047228,0,0,0,HBACK,3,M,C,5,01101    0    0    0
2.22,0.273785079,0,0,0,MIBUS,2,M,D,3,01101    0    0    0
1.16,0.271047228,0,0,0,STNWG,4,F,A,3,01101    0    0    0
1.59,0.271047228,0,0,0,SEDAN,3,M,A,5,01101    0    0    0
0.41,0.273785079,0,0,0,SEDAN,4,M,A,6,01101    0    0    0
2.87,0.722792608,0,0,0,STNWG,2,M,C,4,01101    0    0    0
0.77,0.273785079,0,0,0,SEDAN,3,F,C,5,01101    0    0    0
1.28,0.692676249,0,0,0,SEDAN,3,F,D,3,01101    0    0    0
0.29,0.27652293,0,0,0,SEDAN,4,M,B,6,01101    0    0    0
1.27,0.273785079,0,0,0,STNWG,4,M,D,5,01101    0    0    0
4.31,0.728268309,0,0,0,STNWG,2,M,B,2,01101    0    0    0
1.74,0.969199179,0,0,0,MCARA,4,M,C,6,01101    0    0    0
1.72,0.271047228,0,0,0,SEDAN,2,M,A,4,01101    0    0    0
0.9,0.273785079,0,0,0,TRUCK,4,M,E,5,01101    0    0    0
2.08,0.180698152,0,0,0,STNWG,3,F,D,3,01101    0    0    0
2.56,0.539356605,0,0,0,SEDAN,2,F,A,5,01101    0    0    0
1.51,0.27652293,0,0,0,STNWG,4,M,D,4,01101    0    0    0
1.04,0.27652293,0,0,0,SEDAN,3,M,C,5,01101    0    0    0
1.71,0.273785079,0,0,0,SEDAN,2,F,C,6,01101    0    0    0
2.41,0.273785079,0,0,0,STNWG,2,F,E,4,01101    0    0    0
1.93,0.273785079,0,0,0,HBACK,1,M,A,6,01101    0    0    0
1.38,0.273785079,1,1,2301.013634,SEDAN,3,M,C,6,01101    0    0    0
0.44,0.273785079,0,0,0,HBACK,4,F,A,2,01101    0    0    0
0.34,0.271047228,0,0,0,HBACK,4,M,A,6,01101    0    0    0
0.35,0.271047228,0,0,0,SEDAN,4,F,D,4,01101    0    0    0
1.32,0.271047228,0,0,0,SEDAN,3,F,D,5,01101    0    0    0
2.4,0.084873374,0,0,0,HBACK,2,F,A,5,01101    0    0    0
1.76,0.273785079,0,0,0,HBACK,1,F,A,4,01101    0    0    0
1.93,0.030116359,0,0,0,HBACK,1,F,C,5,01101    0    0    0
0.46,0.271047228,0,0,0,UTE,4,M,B,5,01101    0    0    0
1.32,0.273785079,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
1.92,0.271047228,0,0,0,SEDAN,1,F,D,6,01101    0    0    0
3.54,0.27652293,0,0,0,STNWG,2,M,B,4,01101    0    0    0
1.68,0.27652293,0,0,0,STNWG,2,F,B,5,01101    0    0    0
1.11,0.27652293,0,0,0,HBACK,3,M,C,5,01101    0    0    0
1.26,0.722792608,0,0,0,MIBUS,4,F,A,3,01101    0    0    0
0.71,0.27652293,1,1,3403.469994,SEDAN,4,F,D,5,01101    0    0    0
1.36,0.27652293,0,0,0,SEDAN,3,F,C,4,01101    0    0    0
0.35,0.27652293,0,0,0,SEDAN,4,F,C,5,01101    0    0    0
1.15,0.306639288,0,0,0,HBACK,2,F,C,4,01101    0    0    0
1.36,0.27652293,0,0,0,HBACK,1,F,C,3,01101    0    0    0
1.65,0.306639288,0,0,0,UTE,4,M,D,2,01101    0    0    0
1.41,0.273785079,0,0,0,HBACK,1,F,F,2,01101    0    0    0
2.2,0.273785079,0,0,0,SEDAN,1,F,D,5,01101    0    0    0
1.22,0.725530459,1,1,390,HDTOP,4,M,D,2,01101    0    0    0
1.72,0.273785079,0,0,0,SEDAN,1,F,B,4,01101    0    0    0
1.38,0.728268309,0,0,0,HBACK,3,F,C,5,01101    0    0    0
1.82,0.553045859,0,0,0,STNWG,2,M,C,6,01101    0    0    0
2.49,0.27652293,0,0,0,STNWG,3,F,C,4,01101    0    0    0
1.38,0.722792608,0,0,0,UTE,3,M,B,4,01101    0    0    0
0.71,0.27652293,0,0,0,SEDAN,4,F,D,2,01101    0    0    0
1.67,0.725530459,0,0,0,SEDAN,3,F,B,4,01101    0    0    0
0.35,0.273785079,0,0,0,HBACK,4,M,A,4,01101    0    0    0
1.5,0.544832307,0,0,0,HBACK,1,F,E,3,01101    0    0    0
1.65,0.273785079,0,0,0,SEDAN,3,F,A,5,01101    0    0    0
2.099,0.725530459,0,0,0,SEDAN,1,F,D,4,01101    0    0    0
5.37,0.273785079,0,0,0,STNWG,1,F,E,3,01101    0    0    0
0.85,0.268309377,0,0,0,STNWG,4,M,A,4,01101    0    0    0
0.81,0.27652293,0,0,0,HBACK,3,F,B,5,01101    0    0    0
0.38,0.720054757,0,0,0,HBACK,4,F,A,3,01101    0    0    0
3.49,0.271047228,0,0,0,HDTOP,2,M,D,3,01101    0    0    0
1.75,0.271047228,0,0,0,HBACK,2,F,A,5,01101    0    0    0
0.71,0.271047228,0,0,0,SEDAN,4,M,C,5,01101    0    0    0
1.1,0.427104723,0,0,0,SEDAN,3,F,A,1,01101    0    0    0
1.45,0.665297741,0,0,0,HBACK,1,F,A,3,01101    0    0    0
0.89,0.911704312,0,0,0,STNWG,4,F,A,2,01101    0    0    0
1.32,0.060232717,0,0,0,UTE,4,F,A,1,01101    0    0    0
1.11,0.273785079,0,0,0,SEDAN,3,M,A,6,01101    0    0    0
3.32,0.273785079,0,0,0,STNWG,2,M,F,2,01101    0    0    0
1.16,0.273785079,0,0,0,SEDAN,3,F,B,4,01101    0    0    0
1.83,0.728268309,1,1,484,STNWG,4,F,E,5,01101    0    0    0
1.13,0.531143053,1,1,367.7299995,STNWG,4,M,B,4,01101    0    0    0
1.07,0.271047228,0,0,0,SEDAN,3,F,A,3,01101    0    0    0
0.29,0.271047228,0,0,0,SEDAN,4,F,D,4,01101    0    0    0
0.59,0.722792608,0,0,0,SEDAN,4,M,B,2,01101    0    0    0
2.32,0.273785079,0,0,0,STNWG,3,M,E,4,01101    0    0    0
1.03,0.273785079,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
0.79,0.273785079,0,0,0,SEDAN,4,F,E,2,01101    0    0    0
1.42,0.273785079,0,0,0,STNWG,4,F,B,3,01101    0    0    0
0.58,0.271047228,0,0,0,SEDAN,4,F,D,6,01101    0    0    0
1.15,0.479123888,0,0,0,HBACK,2,F,A,2,01101    0    0    0
2.65,0.27652293,0,0,0,SEDAN,2,F,F,5,01101    0    0    0
1.52,0.271047228,0,0,0,HBACK,3,F,C,5,01101    0    0    0
0.89,0.27652293,0,0,0,SEDAN,3,F,D,6,01101    0    0    0
1.32,0.27652293,0,0,0,UTE,3,F,C,3,01101    0    0    0
2.3,0.27652293,0,0,0,STNWG,3,M,A,5,01101    0    0    0
3.76,0.27652293,0,0,0,SEDAN,3,M,A,4,01101    0    0    0
0.91,0.722792608,0,0,0,SEDAN,4,F,C,2,01101    0    0    0
1.29,0.27652293,0,0,0,STNWG,4,F,C,5,01101    0    0    0
0.96,0.722792608,0,0,0,TRUCK,4,M,C,2,01101    0    0    0
1.82,0.27652293,0,0,0,STNWG,4,F,D,5,01101    0    0    0
2.78,0.27652293,0,0,0,STNWG,3,F,A,4,01101    0    0    0
1.72,0.27652293,0,0,0,SEDAN,1,M,D,4,01101    0    0    0
1.51,0.087611225,0,0,0,SEDAN,4,M,C,6,01101    0    0    0
0.29,0.27652293,0,0,0,SEDAN,4,F,E,2,01101    0    0    0
2.11,0.087611225,0,0,0,SEDAN,1,M,E,4,01101    0    0    0
2.33,0.273785079,0,0,0,SEDAN,1,F,A,1,01101    0    0    0
1.71,0.273785079,0,0,0,HDTOP,4,F,F,3,01101    0    0    0
0.81,0.24366872,0,0,0,SEDAN,3,F,B,6,01101    0    0    0
2.26,0.164271047,0,0,0,PANVN,2,M,C,3,01101    0    0    0
1.43,0.273785079,0,0,0,SEDAN,2,M,B,4,01101    0    0    0
1.65,0.725530459,0,0,0,SEDAN,2,F,B,2,01101    0    0    0
1.25,0.273785079,0,0,0,HBACK,3,M,A,5,01101    0    0    0
1.18,0.087611225,0,0,0,STNWG,4,F,A,4,01101    0    0    0
1.67,0.273785079,0,0,0,UTE,4,M,D,3,01101    0    0    0
1.43,0.273785079,0,0,0,HBACK,2,F,A,5,01101    0    0    0
0.78,0.273785079,0,0,0,HBACK,3,M,A,3,01101    0    0    0
1.25,0.725530459,0,0,0,SEDAN,4,F,B,3,01101    0    0    0
1.35,0.495550993,0,0,0,HBACK,2,F,E,4,01101    0    0    0
1.34,0.271047228,0,0,0,SEDAN,3,M,F,4,01101    0    0    0
1.47,0.038329911,0,0,0,HBACK,2,F,C,6,01101    0    0    0
0.75,0.271047228,0,0,0,STNWG,4,M,A,6,01101    0    0    0
1.38,0.271047228,0,0,0,SEDAN,3,F,C,4,01101    0    0    0
2.36,0.969199179,0,0,0,HDTOP,3,F,E,4,01101    0    0    0
1.12,0.271047228,0,0,0,SEDAN,3,M,C,5,01101    0    0    0
0.71,0.273785079,0,0,0,SEDAN,4,F,A,5,01101    0    0    0
0.78,0.27652293,0,0,0,HBACK,3,F,A,5,01101    0    0    0
1.38,0.271047228,0,0,0,SEDAN,3,F,A,5,01101    0    0    0
1.94,0.273785079,0,0,0,SEDAN,1,M,B,3,01101    0    0    0
1.74,0.832306639,0,0,0,SEDAN,2,F,C,6,01101    0    0    0
0.79,0.271047228,0,0,0,SEDAN,4,F,C,5,01101    0    0    0
0.54,0.271047228,0,0,0,HBACK,4,F,C,2,01101    0    0    0
2.03,0.273785079,0,0,0,SEDAN,2,M,C,2,01101    0    0    0
3.01,0.27652293,0,0,0,HDTOP,1,F,A,4,01101    0    0    0
0.6,0.271047228,0,0,0,HBACK,4,F,C,6,01101    0    0    0
2.07,0.725530459,0,0,0,STNWG,4,M,A,4,01101    0    0    0
2.03,0.336755647,0,0,0,SEDAN,2,M,B,6,01101    0    0    0
0.89,0.271047228,0,0,0,SEDAN,4,F,B,5,01101    0    0    0
1.41,0.087611225,0,0,0,SEDAN,3,M,B,6,01101    0    0    0
0.98,0.27652293,0,0,0,SEDAN,3,M,C,2,01101    0    0    0
2.06,0.27652293,0,0,0,SEDAN,1,F,B,4,01101    0    0    0
1.13,0.273785079,0,0,0,SEDAN,3,M,C,4,01101    0    0    0
1.23,0.27652293,0,0,0,SEDAN,3,M,A,3,01101    0    0    0
1.4,0.292950034,0,0,0,MIBUS,4,F,A,4,01101    0    0    0
1.58,0.722792608,0,0,0,HBACK,3,F,D,4,01101    0    0    0
1.58,0.27652293,0,0,0,HBACK,1,F,C,3,01101    0    0    0
1.31,0.030116359,0,0,0,TRUCK,4,M,A,4,01101    0    0    0
1.51,0.725530459,0,0,0,SEDAN,3,F,C,5,01101    0    0    0
1.22,0.021902806,0,0,0,STNWG,4,M,A,3,01101    0    0    0
0.31,0.27652293,0,0,0,SEDAN,4,F,D,5,01101    0    0    0
2.63,0.27652293,0,0,0,STNWG,1,F,A,3,01101    0    0    0
2.49,0.27652293,0,0,0,STNWG,3,F,C,3,01101    0    0    0
2.29,0.27652293,0,0,0,SEDAN,1,F,A,4,01101    0    0    0
2.76,0.268309377,0,0,0,SEDAN,2,F,B,4,01101    0    0    0
2.52,0.087611225,0,0,0,STNWG,2,M,C,2,01101    0    0    0
1.38,0.27652293,0,0,0,HBACK,3,F,A,5,01101    0    0    0
1.93,0.725530459,0,0,0,HDTOP,4,F,F,2,01101    0    0    0
0.43,0.27652293,0,0,0,SEDAN,4,F,B,4,01101    0    0    0
2.52,0.030116359,0,0,0,TRUCK,2,M,A,1,01101    0    0    0
1.88,0.27652293,0,0,0,STNWG,3,M,D,5,01101    0    0    0
0.69,0.479123888,1,1,369.1499996,HBACK,3,F,C,3,01101    0    0    0
2.58,0.136892539,0,0,0,SEDAN,1,M,C,5,01101    0    0    0
3.8,0.271047228,0,0,0,STNWG,1,F,D,3,01101    0    0    0
1.57,0.83504449,0,0,0,HBACK,2,F,B,5,01101    0    0    0
1.43,0.27652293,0,0,0,SEDAN,2,M,C,5,01101    0    0    0
2.06,0.364134155,0,0,0,STNWG,3,M,D,3,01101    0    0    0
1.43,0.164271047,0,0,0,HBACK,2,M,E,3,01101    0    0    0
0.64,0.722792608,0,0,0,SEDAN,4,F,E,2,01101    0    0    0
0.98,0.41615332,0,0,0,SEDAN,3,M,D,4,01101    0    0    0
4.932,0.292950034,0,0,0,STNWG,1,F,C,3,01101    0    0    0
0.72,0.273785079,0,0,0,SEDAN,4,F,C,4,01101    0    0    0
1.26,0.273785079,0,0,0,SEDAN,3,M,A,6,01101    0    0    0
1.54,0.17522245,0,0,0,PANVN,3,F,A,3,01101    0    0    0
1.13,0.725530459,0,0,0,TRUCK,3,M,A,4,01101    0    0    0
1.3,0.273785079,0,0,0,TRUCK,3,F,D,3,01101    0    0    0
0.91,0.648870637,0,0,0,HBACK,3,F,A,4,01101    0    0    0
1.33,0.271047228,0,0,0,STNWG,4,F,F,4,01101    0    0    0
1.98,0.273785079,0,0,0,SEDAN,3,F,A,2,01101    0    0    0
1.11,0.273785079,0,0,0,STNWG,3,M,A,6,01101    0    0    0
1.46,0.479123888,0,0,0,SEDAN,3,M,F,3,01101    0    0    0
1.57,0.594113621,0,0,0,SEDAN,3,F,E,2,01101    0    0    0
1.29,0.728268309,0,0,0,SEDAN,3,M,A,6,01101    0    0    0
1.32,0.273785079,0,0,0,PANVN,3,M,A,3,01101    0    0    0
0.34,0.271047228,0,0,0,HBACK,4,F,A,1,01101    0    0    0
2,0.273785079,0,0,0,STNWG,3,F,D,3,01101    0    0    0
1.72,0.292950034,0,0,0,PANVN,3,M,B,2,01101    0    0    0
1.18,0.725530459,0,0,0,SEDAN,4,F,C,4,01101    0    0    0
1.35,0.03559206,0,0,0,HBACK,3,F,C,3,01101    0    0    0
1.64,0.83504449,0,0,0,STNWG,2,F,A,4,01101    0    0    0
2.74,0.060232717,0,0,0,STNWG,3,M,A,3,01101    0    0    0
3.199,0.65982204,1,1,1332.439999,STNWG,1,M,A,6,01101    0    0    0
1.07,0.93908282,0,0,0,STNWG,4,M,D,3,01101    0    0    0
1.58,0.167008898,0,0,0,SEDAN,2,F,A,4,01101    0    0    0
1.41,0.271047228,0,0,0,UTE,4,M,F,5,01101    0    0    0
2.28,0.271047228,0,0,0,STNWG,3,M,D,5,01101    0    0    0
1.7,0.292950034,0,0,0,UTE,4,M,F,4,01101    0    0    0
1.44,0.969199179,0,0,0,STNWG,4,F,A,3,01101    0    0    0
1.47,0.728268309,0,0,0,UTE,4,F,F,5,01101    0    0    0
0.89,0.271047228,0,0,0,HBACK,3,F,C,5,01101    0    0    0
0.62,0.271047228,0,0,0,HBACK,4,F,B,6,01101    0    0    0
1.3,0.271047228,0,0,0,SEDAN,3,F,A,5,01101    0    0    0
1.02,0.722792608,0,0,0,HBACK,3,F,A,2,01101    0    0    0
0.95,0.271047228,0,0,0,STNWG,4,M,B,3,01101    0    0    0
1.17,0.271047228,0,0,0,HDTOP,4,M,F,3,01101    0    0    0
1.71,0.728268309,1,1,200,SEDAN,2,F,C,1,01101    0    0    0
0.89,0.271047228,0,0,0,HBACK,3,M,C,6,01101    0    0    0
5.25,0.290212183,0,0,0,STNWG,2,M,A,2,01101    0    0    0
1.32,0.271047228,0,0,0,SEDAN,3,F,A,3,01101    0    0    0
0.6,0.254620123,0,0,0,STNWG,4,F,E,2,01101    0    0    0
1.5,0.271047228,0,0,0,SEDAN,3,M,C,5,01101    0    0    0
0.28,0.273785079,0,0,0,HBACK,4,F,A,6,01101    0    0    0
2.67,0.273785079,0,0,0,STNWG,3,M,F,5,01101    0    0    0
3.19,0.273785079,0,0,0,HDTOP,2,F,B,3,01101    0    0    0
1.53,0.273785079,0,0,0,STNWG,4,M,F,4,01101    0    0    0
1.3,0.273785079,1,1,2186.679997,SEDAN,3,F,D,6,01101    0    0    0
2.07,0.093086927,0,0,0,SEDAN,2,F,C,1,01101    0    0    0
1.92,0.095824778,0,0,0,HBACK,2,M,C,4,01101    0    0    0
1.45,0.271047228,0,0,0,HBACK,2,M,D,5,01101    0    0    0
4.13,0.164271047,0,0,0,STNWG,3,M,C,3,01101    0    0    0
0.92,0.082135524,0,0,0,HBACK,3,F,A,2,01101    0    0    0
1.54,0.27652293,0,0,0,SEDAN,2,F,A,1,01101    0    0    0
3.13,0.27652293,0,0,0,STNWG,1,F,C,3,01101    0    0    0
1.32,0.082135524,0,0,0,HBACK,1,F,B,3,01101    0    0    0
0.68,0.83504449,1,1,200,SEDAN,4,M,C,3,01101    0    0    0
0.34,0.292950034,0,0,0,SEDAN,4,F,A,2,01101    0    0    0
1.31,0.27652293,0,0,0,UTE,4,F,C,5,01101    0    0    0
1.44,0.27652293,0,0,0,MIBUS,4,F,A,3,01101    0    0    0
0.35,0.271047228,0,0,0,SEDAN,4,M,D,2,01101    0    0    0
3.73,0.27652293,0,0,0,STNWG,2,M,C,5,01101    0    0    0
0.57,0.722792608,0,0,0,HBACK,4,F,E,2,01101    0    0    0
2.02,0.999315537,0,0,0,SEDAN,1,F,D,2,01101    0    0    0
1.43,0.271047228,0,0,0,HBACK,2,F,C,4,01101    0    0    0
1.4,0.273785079,0,0,0,STNWG,4,F,D,4,01101    0    0    0
0.54,0.273785079,0,0,0,HBACK,4,F,B,1,01101    0    0    0
0.39,0.930869268,0,0,0,PANVN,4,M,B,5,01101    0    0    0
1.06,0.273785079,0,0,0,STNWG,4,M,A,3,01101    0    0    0
1.57,0.079397673,0,0,0,HDTOP,4,M,C,2,01101    0    0    0
1.25,0.03559206,0,0,0,SEDAN,3,F,A,3,01101    0    0    0
2.16,0.725530459,1,1,1260.309998,STNWG,2,F,B,4,01101    0    0    0
2.77,0.273785079,0,0,0,STNWG,3,M,A,2,01101    0    0    0
1.58,0.725530459,0,0,0,SEDAN,3,M,B,3,01101    0    0    0
0.8,0.273785079,0,0,0,HBACK,4,F,C,4,01101    0    0    0
3.45,0.725530459,0,0,0,STNWG,2,M,D,3,01101    0    0    0
2.5,0.922655715,1,2,2364.179997,HDTOP,3,M,F,1,01101    0    0    0
1.71,0.725530459,0,0,0,SEDAN,2,F,C,4,01101    0    0    0
1.19,0.076659822,0,0,0,HBACK,2,M,A,3,01101    0    0    0
2.74,0.273785079,0,0,0,STNWG,1,M,E,2,01101    0    0    0
0.99,0.273785079,0,0,0,HBACK,2,M,E,1,01101    0    0    0
1.02,0.501026694,0,0,0,SEDAN,4,F,B,5,01101    0    0    0
0.71,0.287474333,0,0,0,HBACK,3,M,D,6,01101    0    0    0
0.99,0.273785079,0,0,0,UTE,4,F,B,1,01101    0    0    0
2.14,0.271047228,0,0,0,STNWG,2,M,B,4,01101    0    0    0
2.33,0.271047228,0,0,0,STNWG,3,F,E,3,01101    0    0    0
2.01,0.728268309,0,0,0,SEDAN,1,F,D,1,01101    0    0    0
2.17,0.271047228,0,0,0,SEDAN,1,M,C,4,01101    0    0    0
1.3,0.93908282,0,0,0,HBACK,1,F,E,1,01101    0    0    0
4.899,0.027378508,0,0,0,STNWG,1,M,E,6,01101    0    0    0
0.5,0.27652293,0,0,0,STNWG,4,M,E,4,01101    0    0    0
5.05,0.273785079,0,0,0,SEDAN,1,M,C,6,01101    0    0    0
0.56,0.93908282,0,0,0,HBACK,4,F,C,1,01101    0    0    0
1.71,0.010951403,0,0,0,HBACK,2,F,A,2,01101    0    0    0
1.5,0.060232717,0,0,0,UTE,4,M,F,3,01101    0    0    0
2.08,0.030116359,0,0,0,HBACK,3,F,D,2,01101    0    0    0
1.1,0.687200548,0,0,0,HBACK,3,M,C,3,01101    0    0    0
1.29,0.030116359,0,0,0,MCARA,4,F,C,2,01101    0    0    0
1.18,0.83504449,1,1,3532.679993,HBACK,2,F,B,1,01101    0    0    0
0.85,0.030116359,0,0,0,HBACK,3,F,C,2,01101    0    0    0
0.3,0.292950034,0,0,0,HBACK,4,M,B,3,01101    0    0    0
1.52,0.380561259,0,0,0,UTE,4,F,C,4,01101    0    0    0
5.236,0.251882272,0,0,0,STNWG,1,F,C,4,01101    0    0    0
3.27,0.030116359,0,0,0,STNWG,2,F,A,2,01101    0    0    0
2.09,0.969199179,0,0,0,SEDAN,2,M,C,4,01101    0    0    0
1.19,0.673511294,0,0,0,HBACK,2,M,C,2,01101    0    0    0
1.29,0.377823409,0,0,0,STNWG,4,F,D,2,01101    0    0    0
1.33,0.459958932,0,0,0,SEDAN,3,M,C,5,01101    0    0    0
0.39,0.459958932,1,1,405.0799999,SEDAN,4,M,C,5,01101    0    0    0
2.9,0.539356605,0,0,0,STNWG,2,M,A,4,01101    0    0    0
2.13,0.539356605,0,0,0,UTE,1,M,E,4,01101    0    0    0
1.01,0.459958932,0,0,0,STNWG,3,F,A,6,01101    0    0    0
0.97,0.459958932,0,0,0,SEDAN,3,F,C,4,01101    0    0    0
0.88,0.459958932,0,0,0,TRUCK,4,M,D,5,01101    0    0    0
1.94,0.459958932,0,0,0,SEDAN,2,F,A,5,01101    0    0    0
2.36,0.459958932,0,0,0,HBACK,1,F,E,3,01101    0    0    0
1.76,0.459958932,0,0,0,SEDAN,2,F,C,6,01101    0    0    0
1.88,0.249144422,0,0,0,HBACK,1,F,E,5,01101    0    0    0
2.19,0.539356605,0,0,0,SEDAN,2,M,A,5,01101    0    0    0
1.44,0.459958932,0,0,0,SEDAN,2,F,D,4,01101    0    0    0
1.68,0.459958932,0,0,0,SEDAN,2,M,E,3,01101    0    0    0
0.82,0.459958932,0,0,0,HBACK,3,F,A,6,01101    0    0    0
0.85,0.459958932,0,0,0,SEDAN,4,M,E,2,01101    0    0    0
2.62,0.539356605,0,0,0,SEDAN,1,M,B,3,01101    0    0    0
0.51,0.459958932,0,0,0,HBACK,4,F,B,3,01101    0    0    0
1.36,0.459958932,0,0,0,SEDAN,3,F,D,5,01101    0    0    0
0.66,0.539356605,0,0,0,SEDAN,4,M,B,4,01101    0    0    0
2.7,0.583162218,0,0,0,STNWG,1,M,D,6,01101    0    0    0
1.93,0.692676249,0,0,0,SEDAN,2,M,B,3,01101    0    0    0
1.61,0.673511294,0,0,0,SEDAN,2,M,B,6,01101    0    0    0
1.71,0.459958932,0,0,0,STNWG,4,M,D,5,01101    0    0    0
1.23,0.057494867,0,0,0,HBACK,2,F,D,4,01101    0    0    0
0.94,0.999315537,0,0,0,PANVN,4,M,A,4,01101    0    0    0
2.15,0.539356605,0,0,0,SEDAN,1,F,A,5,01101    0    0    0
2.42,0.375085558,0,0,0,STNWG,3,F,E,4,01101    0    0    0
0.59,0.459958932,0,0,0,HBACK,4,F,A,4,01101    0    0    0
1.29,0.539356605,0,0,0,HBACK,2,F,B,4,01101    0    0    0
0.79,0.459958932,0,0,0,HBACK,3,F,A,5,01101    0    0    0
0.79,0.459958932,0,0,0,HBACK,3,F,C,2,01101    0    0    0
1.36,0.221765914,0,0,0,STNWG,4,F,E,3,01101    0    0    0
1.43,0.539356605,0,0,0,SEDAN,4,M,C,1,01101    0    0    0
0.44,0.539356605,1,1,353.77,SEDAN,4,M,B,3,01101    0    0    0
1.13,0.539356605,0,0,0,SEDAN,4,M,C,4,01101    0    0    0
1.95,0.292950034,0,0,0,STNWG,1,M,C,4,01101    0    0    0
0.72,0.147843943,0,0,0,HBACK,4,F,A,5,01101    0    0    0
2.23,0.539356605,1,1,1017.269999,STNWG,4,M,A,2,01101    0    0    0
1.62,0.459958932,0,0,0,SEDAN,3,M,C,3,01101    0    0    0
1.27,0.459958932,0,0,0,HBACK,2,M,C,4,01101    0    0    0
5.24,0.616016427,0,0,0,STNWG,1,M,F,3,01101    0    0    0
1.22,0.287474333,0,0,0,HBACK,3,M,A,4,01101    0    0    0
4.66,0.459958932,0,0,0,HDTOP,1,F,E,2,01101    0    0    0
0.95,0.459958932,0,0,0,STNWG,4,F,C,2,01101    0    0    0
0.95,0.459958932,0,0,0,SEDAN,4,F,A,5,01101    0    0    0
1.71,0.539356605,0,0,0,HBACK,2,M,B,4,01101    0    0    0
0.76,0.459958932,0,0,0,SEDAN,4,F,C,2,01101    0    0    0
1.36,0.459958932,0,0,0,SEDAN,3,F,C,6,01101    0    0    0
3.15,0.821355236,0,0,0,STNWG,2,F,E,3,01101    0    0    0
0.9,0.459958932,0,0,0,HBACK,3,F,E,4,01101    0    0    0
1.87,0.459958932,0,0,0,COUPE,3,M,A,4,01101    0    0    0
4.05,0.054757016,0,0,0,STNWG,2,F,A,2,01101    0    0    0
1.13,0.459958932,0,0,0,HBACK,3,F,A,3,01101    0    0    0
3.34,0.030116359,0,0,0,STNWG,2,F,F,2,01101    0    0    0
3.37,0.459958932,0,0,0,UTE,2,F,D,6,01101    0    0    0
1.17,0.03559206,0,0,0,HBACK,2,M,F,1,01101    0    0    0
1.33,0.459958932,0,0,0,SEDAN,3,F,E,4,01101    0    0    0
1.47,0.539356605,1,1,353.7999997,UTE,4,M,B,1,01101    0    0    0
1.36,0.030116359,0,0,0,HBACK,2,F,B,3,01101    0    0    0
0.43,0.539356605,0,0,0,HBACK,4,F,C,5,01101    0    0    0
0.24,0.459958932,0,0,0,UTE,4,F,C,4,01101    0    0    0
2.1,0.692676249,0,0,0,STNWG,3,F,E,2,01101    0    0    0
1.54,0.539356605,0,0,0,HBACK,3,F,E,4,01101    0    0    0
2.37,0.459958932,1,1,1444.029999,MIBUS,3,M,C,2,01101    0    0    0
1.56,0.459958932,0,0,0,HBACK,3,M,A,4,01101    0    0    0
1.13,0.459958932,0,0,0,HBACK,3,F,B,4,01101    0    0    0
2.06,0.459958932,0,0,0,MCARA,4,M,A,1,01101    0    0    0
0.53,0.459958932,0,0,0,SEDAN,4,F,C,4,01101    0    0    0
1.86,0.459958932,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
1.12,0.539356605,0,0,0,SEDAN,3,M,B,4,01101    0    0    0
0.94,0.465434634,0,0,0,HBACK,3,F,A,5,01101    0    0    0
